Customer_ID,Last_Order,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Customer_Name,Gender,Age,Region,Customer_Type
CUST02096,2024-12-28,9,711163.0,3,5,2,5,12,Loyal Customers,Aadhya Verma,Female,51,North,Returning
CUST02097,2024-11-16,12,651170.0,45,3,4,5,12,Loyal Customers,Anika Mishra,Female,55,East,Returning
CUST02098,2024-10-13,8,51440.0,79,2,2,1,5,Hibernating,Lakshmi Yadav,Female,22,North,New
CUST02099,2024-08-21,6,30462.5,132,2,1,1,4,Hibernating,Anika Shah,Female,35,South,Returning
CUST02100,2024-07-08,13,631225.0,176,1,5,5,11,Loyal Customers,Krishna Bose,Male,33,East,Returning
CUST02101,2024-12-06,12,611040.0,25,4,4,4,12,Loyal Customers,Navya Mehta,Female,25,East,Returning
CUST02102,2024-11-17,7,197360.0,44,3,1,2,6,Hibernating,Aarav Iyer,Male,42,East,New
CUST02103,2024-07-31,7,178227.5,153,1,1,2,4,Hibernating,Ramesh Singh,Male,49,West,New
CUST02104,2024-07-14,7,186624.0,170,1,1,2,4,Hibernating,Sonal Nair,Female,43,Central,Returning
CUST02105,2024-12-17,13,765676.0,14,5,5,5,15,Champions,Simran Jain,Female,39,North,New
CUST02106,2024-12-16,11,725201.5,15,5,4,5,14,Champions,Arjun Mishra,Male,48,West,Returning
CUST02107,2024-07-27,5,371280.0,157,1,1,3,5,Hibernating,Anika Das,Female,60,South,Returning
CUST02108,2023-08-04,4,14800.0,515,1,1,1,3,Lost,Simran Singh,Female,27,North,New
CUST02109,2024-10-18,10,659953.0,74,2,3,5,10,Loyal Customers,Ishaan Singh,Male,29,North,Returning
CUST02110,2024-12-21,13,303185.0,10,5,5,3,13,Champions,Anika Bose,Female,45,West,Returning
CUST02111,2024-10-01,8,252831.0,91,2,2,2,6,Hibernating,Reyansh Jain,Male,23,South,Returning
CUST02112,2024-09-22,7,692408.0,100,2,1,5,8,At Risk,Reyansh Nair,Male,37,North,New
CUST02113,2024-08-08,11,594279.0,145,2,4,4,10,Loyal Customers,Rahul Mehta,Male,22,South,Returning
CUST02114,2024-11-23,9,676656.0,38,4,2,5,11,Loyal Customers,Sneha Mishra,Female,40,East,Returning
CUST02115,2024-09-26,6,315088.0,96,2,1,3,6,Hibernating,Riya Gupta,Female,26,North,Returning
CUST02116,2024-09-03,13,290731.0,119,2,5,3,10,Loyal Customers,Vivaan Shah,Male,46,North,Returning
CUST02117,2023-12-14,5,190703.5,383,1,1,2,4,Hibernating,Nikhil Mehta,Male,33,West,Returning
CUST02118,2024-08-30,14,439340.0,123,2,5,4,11,Loyal Customers,Nisha Reddy,Female,63,West,Returning
CUST02119,2023-10-26,3,44090.5,432,1,1,1,3,Lost,Ayaan Sharma,Male,39,West,Returning
CUST02120,2024-08-06,8,951120.0,147,2,2,5,9,At Risk,Aadhya Patel,Female,25,Central,New
CUST02121,2024-11-11,11,247773.5,50,3,4,2,9,At Risk,Anika Agarwal,Female,37,South,Returning
CUST02122,2024-01-30,7,343112.0,336,1,1,3,5,Hibernating,Nikhil Kumar,Male,31,East,Returning
CUST02123,2024-12-31,13,843607.0,0,5,5,5,15,Champions,Pari Das,Female,56,West,New
CUST02124,2024-10-11,7,287004.0,81,2,1,2,5,Hibernating,Aditya Singh,Male,54,East,New
CUST02125,2024-11-02,14,468107.5,59,3,5,4,12,Loyal Customers,Pooja Joshi,Female,51,East,Returning
CUST02126,2024-10-12,10,382699.0,80,2,3,3,8,At Risk,Lakshmi Iyer,Female,28,South,Returning
CUST02127,2024-12-27,9,593429.0,4,5,2,4,11,Loyal Customers,Pooja Chatterjee,Female,57,East,Returning
CUST02128,2024-12-15,15,510464.0,16,5,5,4,14,Champions,Vivaan Singh,Male,50,East,New
CUST02129,2024-12-03,13,801301.0,28,4,5,5,14,Champions,Diya Verma,Female,48,South,New
CUST02130,2024-12-25,15,774398.5,6,5,5,5,15,Champions,Ishaan Pillai,Male,61,Central,New
CUST02131,2024-11-29,10,831810.5,32,4,3,5,12,Loyal Customers,Rohit Mishra,Male,51,East,Returning
CUST02132,2024-10-17,13,528989.0,75,2,5,4,11,Loyal Customers,Vihaan Singh,Male,24,East,Returning
CUST02133,2024-07-16,3,19728.0,168,1,1,1,3,Lost,Ananya Sharma,Female,40,West,New
CUST02134,2024-02-02,9,1022204.0,333,1,2,5,8,At Risk,Arjun Gupta,Male,63,South,New
CUST02135,2024-11-25,12,311107.0,36,4,4,3,11,Loyal Customers,Priya Pillai,Female,24,East,Returning
CUST02136,2024-02-15,5,386694.0,320,1,1,3,5,Hibernating,Lakshmi Jain,Female,42,North,Returning
CUST02137,2024-09-11,17,980708.0,111,2,5,5,12,Loyal Customers,Krishna Patel,Male,20,South,New
CUST02138,2024-11-06,11,416032.0,55,3,4,3,10,Loyal Customers,Sneha Reddy,Female,55,Central,Returning
CUST02139,2024-12-10,10,688891.0,21,4,3,5,12,Loyal Customers,Sai Singh,Male,37,South,New
CUST02140,2024-11-23,11,440584.0,38,4,4,4,12,Loyal Customers,Anjali Yadav,Female,51,East,Returning
CUST02141,2024-10-31,11,502971.0,61,3,4,4,11,Loyal Customers,Lakshmi Nair,Female,61,North,Returning
CUST02142,2024-11-25,9,407749.0,36,4,2,3,9,At Risk,Suresh Bose,Male,61,North,Returning
CUST02143,2024-12-02,10,197700.0,29,4,3,2,9,At Risk,Kavya Gupta,Female,47,West,New
CUST02144,2024-08-17,9,116061.5,136,2,2,1,5,Hibernating,Vihaan Kumar,Male,34,West,New
CUST02145,2024-12-10,13,681441.0,21,4,5,5,14,Champions,Vivaan Gupta,Male,27,North,Returning
CUST02146,2024-12-03,11,412158.5,28,4,4,3,11,Loyal Customers,Anika Mishra,Female,52,North,New
CUST02147,2024-05-16,6,381820.0,229,1,1,3,5,Hibernating,Deepak Bose,Male,37,North,Returning
CUST02148,2024-12-24,13,885769.0,7,5,5,5,15,Champions,Deepak Chatterjee,Male,35,Central,Returning
CUST02149,2023-09-23,2,34336.0,465,1,1,1,3,Lost,Sai Jain,Male,62,South,Returning
CUST02150,2024-12-06,9,590310.0,25,4,2,4,10,Loyal Customers,Anjali Pillai,Female,61,South,Returning
CUST02151,2024-12-09,16,680369.5,22,4,5,5,14,Champions,Manish Sharma,Male,44,East,Returning
CUST02152,2024-11-21,15,199071.0,40,3,5,2,10,Loyal Customers,Arjun Bose,Male,53,South,Returning
CUST02153,2024-12-17,9,513243.0,14,5,2,4,11,Loyal Customers,Nisha Singh,Female,40,South,New
CUST02154,2024-12-09,14,652517.0,22,4,5,5,14,Champions,Kavya Chatterjee,Female,49,East,New
CUST02155,2024-11-02,13,802088.0,59,3,5,5,13,Champions,Vivaan Patel,Male,27,East,New
CUST02156,2024-04-29,8,28783.0,246,1,2,1,4,Hibernating,Krishna Reddy,Male,28,North,New
CUST02157,2024-12-06,17,445685.0,25,4,5,4,13,Champions,Aarav Das,Male,55,South,Returning
CUST02158,2024-11-08,15,781461.5,53,3,5,5,13,Champions,Deepak Agarwal,Male,23,East,Returning
CUST02159,2024-08-11,12,404597.0,142,2,4,3,9,At Risk,Ayaan Reddy,Male,58,North,Returning
CUST02160,2024-01-12,5,130438.0,354,1,1,1,3,Lost,Sonal Das,Female,64,Central,Returning
CUST02161,2024-10-08,14,918407.0,84,2,5,5,12,Loyal Customers,Simran Singh,Female,51,Central,Returning
CUST02162,2024-11-07,13,474159.0,54,3,5,4,12,Loyal Customers,Kavya Joshi,Female,53,South,Returning
CUST02163,2024-08-14,12,144208.5,139,2,4,1,7,At Risk,Nikhil Pillai,Male,54,Central,New
CUST02164,2024-07-26,11,326257.5,158,1,4,3,8,At Risk,Anjali Kumar,Female,34,Central,Returning
CUST02165,2024-04-16,12,523429.0,259,1,4,4,9,At Risk,Prateek Jain,Male,57,North,Returning
CUST02166,2024-12-29,12,711913.0,2,5,4,5,14,Champions,Ananya Sharma,Female,57,East,Returning
CUST02167,2024-01-27,9,144230.0,339,1,2,1,4,Hibernating,Diya Das,Female,29,North,New
CUST02168,2024-11-07,6,551493.5,54,3,1,4,8,At Risk,Nikhil Bose,Male,38,South,Returning
CUST02169,2024-04-18,7,356014.0,257,1,1,3,5,Hibernating,Diya Patel,Female,57,South,Returning
CUST02170,2024-12-12,12,261672.0,19,4,4,2,10,Loyal Customers,Nikhil Reddy,Male,36,North,Returning
CUST02171,2024-10-14,9,150461.0,78,2,2,1,5,Hibernating,Ishita Reddy,Female,20,South,Returning
CUST02172,2024-06-06,9,304033.0,208,1,2,3,6,Hibernating,Krishna Verma,Male,35,North,Returning
CUST02173,2024-12-30,10,401321.0,1,5,3,3,11,Loyal Customers,Rahul Joshi,Male,36,North,New
CUST02174,2024-09-27,8,459486.0,95,2,2,4,8,At Risk,Meera Yadav,Female,64,West,New
CUST02175,2024-05-27,6,157096.0,218,1,1,1,3,Lost,Suresh Joshi,Male,23,East,Returning
CUST02176,2023-11-03,6,35440.0,424,1,1,1,3,Lost,Pari Chatterjee,Female,33,East,New
CUST02177,2024-12-09,11,441710.0,22,4,4,4,12,Loyal Customers,Kiran Agarwal,Male,25,West,Returning
CUST02178,2024-11-18,16,565385.0,43,3,5,4,12,Loyal Customers,Lakshmi Patel,Female,35,South,Returning
CUST02179,2024-05-27,7,516602.5,218,1,1,4,6,Hibernating,Nisha Chatterjee,Female,60,North,New
CUST02180,2024-11-05,11,656862.0,56,3,4,5,12,Loyal Customers,Rohit Singh,Male,56,South,New
CUST02181,2024-10-26,7,95568.0,66,3,1,1,5,Hibernating,Nikhil Sharma,Male,29,North,New
CUST02182,2024-12-19,10,420715.0,12,5,3,3,11,Loyal Customers,Vihaan Yadav,Male,62,South,New
CUST02183,2024-09-07,4,22709.0,115,2,1,1,4,Hibernating,Ramesh Verma,Male,27,North,Returning
CUST02184,2024-05-06,10,365053.0,239,1,3,3,7,At Risk,Prateek Shah,Male,24,North,Returning
CUST02185,2024-12-10,10,203219.0,21,4,3,2,9,At Risk,Aadhya Patel,Female,63,South,Returning
CUST02186,2024-07-09,8,248506.5,175,1,2,2,5,Hibernating,Simran Jain,Female,18,South,New
CUST02187,2024-04-18,8,227104.0,257,1,2,2,5,Hibernating,Riya Das,Female,53,Central,Returning
CUST02188,2024-12-11,16,901194.0,20,4,5,5,14,Champions,Meera Mehta,Female,38,West,New
CUST02189,2024-03-14,4,106002.0,292,1,1,1,3,Lost,Lakshmi Reddy,Female,54,East,Returning
CUST02190,2024-11-08,5,254083.0,53,3,1,2,6,Hibernating,Sneha Verma,Female,41,South,Returning
CUST02191,2024-12-12,11,527856.0,19,4,4,4,12,Loyal Customers,Ayaan Chatterjee,Male,42,West,Returning
CUST02192,2024-09-08,8,122639.0,114,2,2,1,5,Hibernating,Priya Shah,Female,24,East,Returning
CUST02193,2024-11-23,11,326565.0,38,4,4,3,11,Loyal Customers,Simran Jain,Female,59,South,New
CUST02194,2024-02-27,9,338615.5,308,1,2,3,6,Hibernating,Nisha Pillai,Female,34,South,New
CUST02195,2024-09-04,14,1084007.5,118,2,5,5,12,Loyal Customers,Kiran Singh,Male,46,North,Returning
CUST02196,2024-12-16,14,445786.0,15,5,5,4,14,Champions,Vihaan Joshi,Male,47,South,New
CUST02197,2024-12-06,13,141139.0,25,4,5,1,10,Loyal Customers,Aarav Reddy,Male,24,North,New
CUST02198,2024-11-27,10,471547.0,34,4,3,4,11,Loyal Customers,Sneha Iyer,Female,50,East,New
CUST02199,2024-11-05,14,915280.5,56,3,5,5,13,Champions,Prateek Das,Male,24,North,New
CUST02200,2024-03-05,12,351077.5,301,1,4,3,8,At Risk,Amit Singh,Male,41,North,Returning
CUST02201,2024-07-20,18,448586.0,164,1,5,4,10,Loyal Customers,Ananya Gupta,Female,28,North,Returning
CUST02202,2024-12-31,9,901890.0,0,5,2,5,12,Loyal Customers,Nikhil Kumar,Male,26,Central,New
CUST02203,2024-09-01,11,283618.0,121,2,4,2,8,At Risk,Ramesh Singh,Male,29,South,New
CUST02204,2024-08-14,7,40470.0,139,2,1,1,4,Hibernating,Krishna Jain,Male,52,North,Returning
CUST02205,2024-10-28,12,536900.0,64,3,4,4,11,Loyal Customers,Mahi Mehta,Female,21,North,Returning
CUST02206,2024-11-03,14,426936.0,58,3,5,3,11,Loyal Customers,Anika Yadav,Female,53,North,Returning
CUST02207,2024-10-25,10,632434.0,67,3,3,5,11,Loyal Customers,Reyansh Chatterjee,Male,45,South,Returning
CUST02208,2024-11-07,9,801360.0,54,3,3,5,11,Loyal Customers,Mahi Reddy,Female,30,West,Returning
CUST02209,2024-12-19,5,260265.0,12,5,1,2,8,At Risk,Vihaan Mishra,Male,40,South,Returning
CUST02210,2024-12-20,11,166491.0,11,5,4,1,10,Loyal Customers,Ananya Agarwal,Female,36,North,Returning
CUST02211,2024-05-20,5,370881.0,225,1,1,3,5,Hibernating,Anika Chatterjee,Female,59,East,New
CUST02212,2024-01-11,8,115084.0,355,1,2,1,4,Hibernating,Lakshmi Agarwal,Female,54,East,Returning
CUST02213,2024-12-31,6,201100.0,0,5,1,2,8,At Risk,Rahul Kumar,Male,56,South,New
CUST02214,2024-08-03,5,162288.0,150,1,1,1,3,Lost,Nisha Sharma,Female,41,Central,Returning
CUST02215,2024-11-04,7,152284.0,57,3,1,1,5,Hibernating,Sonal Verma,Female,33,West,Returning
CUST02216,2024-12-29,7,909402.0,2,5,1,5,11,Loyal Customers,Prateek Mishra,Male,50,South,Returning
CUST02217,2024-10-31,8,169841.0,61,3,2,2,7,At Risk,Divya Bose,Female,29,West,New
CUST02218,2024-11-01,10,110055.0,60,3,3,1,7,At Risk,Rahul Gupta,Male,51,South,Returning
CUST02219,2024-11-29,13,771025.0,32,4,5,5,14,Champions,Divya Gupta,Female,24,South,New
CUST02220,2024-10-03,12,457666.5,89,2,4,4,10,Loyal Customers,Arjun Singh,Male,28,West,New
CUST02221,2024-11-09,13,412552.0,52,3,5,3,11,Loyal Customers,Anjali Jain,Female,48,South,New
CUST02222,2024-11-22,13,442066.0,39,3,5,4,12,Loyal Customers,Manish Reddy,Male,46,East,New
CUST02223,2024-11-26,21,1053604.0,35,4,5,5,14,Champions,Rahul Yadav,Male,30,North,Returning
CUST02224,2024-07-30,6,55662.0,154,1,1,1,3,Lost,Ramesh Jain,Male,48,South,Returning
CUST02225,2024-12-13,12,952659.0,18,4,4,5,13,Champions,Ayaan Nair,Male,19,South,Returning
CUST02226,2024-10-31,9,417461.0,61,3,3,3,9,At Risk,Suresh Reddy,Male,56,South,Returning
CUST02227,2024-01-20,13,283953.0,346,1,5,2,8,At Risk,Ishaan Chatterjee,Male,32,West,New
CUST02228,2024-10-02,9,587864.0,90,2,3,4,9,At Risk,Navya Kumar,Female,28,North,Returning
CUST02229,2024-11-24,14,674109.0,37,4,5,5,14,Champions,Ramesh Jain,Male,51,West,Returning
CUST02230,2024-10-15,8,202384.5,77,2,2,2,6,Hibernating,Rahul Iyer,Male,56,West,Returning
CUST02231,2024-12-31,18,634485.0,0,5,5,5,15,Champions,Meera Reddy,Female,21,North,Returning
CUST02232,2024-02-04,10,562980.0,331,1,3,4,8,At Risk,Prateek Mehta,Male,28,North,Returning
CUST02233,2024-05-22,7,313910.5,223,1,1,3,5,Hibernating,Mahi Mehta,Female,46,South,New
CUST02234,2024-02-23,11,659680.0,312,1,4,5,10,Loyal Customers,Simran Iyer,Female,19,East,New
CUST02235,2024-12-21,12,1093644.0,10,5,4,5,14,Champions,Sneha Kumar,Female,33,East,Returning
CUST02236,2024-05-04,7,180223.0,241,1,1,2,4,Hibernating,Diya Das,Female,56,South,New
CUST02237,2024-12-08,11,497711.5,23,4,4,4,12,Loyal Customers,Meera Reddy,Female,30,North,Returning
CUST02238,2023-12-01,9,259930.5,396,1,3,2,6,Hibernating,Vihaan Pillai,Male,54,Central,Returning
CUST02239,2024-12-14,9,138862.5,17,5,3,1,9,At Risk,Prateek Bose,Male,34,West,Returning
CUST02240,2024-10-19,9,97608.0,73,2,3,1,6,Hibernating,Deepak Agarwal,Male,38,Central,Returning
CUST02241,2024-10-18,13,1701237.5,74,2,5,5,12,Loyal Customers,Kavya Shah,Female,61,West,New
CUST02242,2024-10-16,12,1140913.0,76,2,4,5,11,Loyal Customers,Ishaan Mishra,Male,36,North,Returning
CUST02243,2024-12-16,10,145263.0,15,5,3,1,9,At Risk,Aadhya Das,Female,24,East,Returning
CUST02244,2023-07-22,6,124551.0,528,1,1,1,3,Lost,Anika Sharma,Female,55,South,Returning
CUST02245,2024-10-18,10,310183.0,74,2,3,3,8,At Risk,Anjali Kumar,Female,25,East,Returning
CUST02246,2024-07-22,7,375224.0,162,1,1,3,5,Hibernating,Vivaan Verma,Male,30,North,New
CUST02247,2024-07-29,8,40911.0,155,1,2,1,4,Hibernating,Reyansh Nair,Male,54,West,Returning
CUST02248,2024-11-29,5,32559.0,32,4,1,1,6,Hibernating,Diya Iyer,Female,19,North,New
CUST02249,2024-12-06,14,383204.0,25,4,5,3,12,Loyal Customers,Pooja Kumar,Female,58,East,New
CUST02250,2024-12-16,10,723926.0,15,5,3,5,13,Champions,Vivaan Iyer,Male,28,North,New
CUST02251,2024-10-01,13,653424.0,91,2,5,5,12,Loyal Customers,Reyansh Shah,Male,41,South,New
CUST02252,2024-06-28,9,338023.5,186,1,3,3,7,At Risk,Ananya Pillai,Female,23,South,New
CUST02253,2024-12-18,14,270646.0,13,5,5,2,12,Loyal Customers,Lakshmi Singh,Female,43,Central,Returning
CUST02254,2024-12-02,7,285879.0,29,4,1,2,7,At Risk,Simran Shah,Female,24,West,Returning
CUST02255,2024-05-01,11,177377.0,244,1,4,2,7,At Risk,Ishita Shah,Female,56,South,New
CUST02256,2024-12-14,8,71891.5,17,5,2,1,8,At Risk,Anjali Joshi,Female,36,Central,New
CUST02257,2024-04-26,12,373355.0,249,1,4,3,8,At Risk,Rahul Iyer,Male,23,East,Returning
CUST02258,2024-09-12,4,139536.0,110,2,1,1,4,Hibernating,Vivaan Yadav,Male,60,West,New
CUST02259,2024-12-24,12,186626.0,7,5,4,2,11,Loyal Customers,Suresh Mishra,Male,46,South,New
CUST02260,2023-11-14,8,114787.0,413,1,2,1,4,Hibernating,Rohit Shah,Male,60,North,Returning
CUST02261,2024-11-20,15,739569.0,41,3,5,5,13,Champions,Ananya Sharma,Female,56,West,Returning
CUST02262,2024-11-21,12,500387.0,40,3,4,4,11,Loyal Customers,Pooja Mehta,Female,19,South,New
CUST02263,2024-11-30,10,749793.0,31,4,3,5,12,Loyal Customers,Simran Chatterjee,Female,36,North,Returning
CUST02264,2024-12-19,17,673782.0,12,5,5,5,15,Champions,Ayaan Pillai,Male,21,East,Returning
CUST02265,2024-12-15,11,368187.0,16,5,4,3,12,Loyal Customers,Divya Shah,Female,23,Central,New
CUST02266,2024-11-07,12,481116.0,54,3,4,4,11,Loyal Customers,Simran Mehta,Female,54,South,Returning
CUST02267,2024-12-30,16,436556.0,1,5,5,4,14,Champions,Mahi Iyer,Female,45,West,Returning
CUST02268,2024-10-16,8,132864.0,76,2,2,1,5,Hibernating,Lakshmi Gupta,Female,47,South,New
CUST02269,2024-11-22,8,509778.0,39,3,2,4,9,At Risk,Aditya Gupta,Male,24,North,New
CUST02270,2024-08-21,11,299573.5,132,2,4,3,9,At Risk,Sai Das,Male,26,South,New
CUST02271,2024-10-17,11,220472.0,75,2,4,2,8,At Risk,Vihaan Yadav,Male,42,South,Returning
CUST02272,2024-12-31,3,57919.5,0,5,1,1,7,At Risk,Vivaan Mishra,Male,50,West,New
CUST02273,2024-12-21,15,354528.0,10,5,5,3,13,Champions,Krishna Shah,Male,18,North,Returning
CUST02274,2024-12-19,8,161476.5,12,5,2,1,8,At Risk,Pooja Kumar,Female,23,North,New
CUST02275,2024-12-26,13,291630.0,5,5,5,3,13,Champions,Diya Agarwal,Female,35,Central,Returning
CUST02276,2024-10-13,12,236587.0,79,2,4,2,8,At Risk,Pooja Sharma,Female,27,North,Returning
CUST02277,2024-11-19,14,564868.0,42,3,5,4,12,Loyal Customers,Priya Chatterjee,Female,45,North,Returning
CUST02278,2024-09-10,5,170180.0,112,2,1,2,5,Hibernating,Arjun Verma,Male,28,North,Returning
CUST02279,2024-07-05,8,473287.5,179,1,2,4,7,At Risk,Navya Reddy,Female,50,North,Returning
CUST02280,2024-12-07,9,528304.0,24,4,3,4,11,Loyal Customers,Manish Verma,Male,18,East,Returning
CUST02281,2024-11-26,11,1222430.5,35,4,4,5,13,Champions,Manish Iyer,Male,30,South,New
CUST02282,2024-12-06,15,644322.0,25,4,5,5,14,Champions,Nikhil Agarwal,Male,54,Central,Returning
CUST02283,2024-12-19,7,412331.0,12,5,1,3,9,At Risk,Prateek Pillai,Male,37,North,Returning
CUST02284,2024-10-24,10,357793.0,68,3,3,3,9,At Risk,Aditya Reddy,Male,18,East,New
CUST02285,2024-11-20,9,313656.0,41,3,3,3,9,At Risk,Rahul Joshi,Male,20,East,New
CUST02286,2024-12-18,9,68022.0,13,5,3,1,9,At Risk,Sai Das,Male,35,Central,Returning
CUST02287,2024-12-23,8,513388.0,8,5,2,4,11,Loyal Customers,Pari Das,Female,58,North,Returning
CUST02288,2024-12-28,7,253624.0,3,5,1,2,8,At Risk,Sai Mishra,Male,31,Central,Returning
CUST02289,2024-06-16,8,230895.0,198,1,2,2,5,Hibernating,Prateek Shah,Male,48,South,New
CUST02290,2024-12-20,8,127438.0,11,5,2,1,8,At Risk,Suresh Patel,Male,44,North,New
CUST02291,2024-08-04,12,832900.0,149,1,4,5,10,Loyal Customers,Sneha Joshi,Female,34,West,Returning
CUST02292,2024-11-16,8,275552.0,45,3,2,2,7,At Risk,Reyansh Reddy,Male,63,North,New
CUST02293,2024-08-05,8,272166.0,148,1,2,2,5,Hibernating,Rohit Pillai,Male,46,South,New
CUST02294,2024-02-27,9,166523.5,308,1,3,1,5,Hibernating,Ishaan Mehta,Male,53,South,Returning
CUST02295,2024-09-17,13,773094.0,105,2,5,5,12,Loyal Customers,Manish Das,Male,54,North,Returning
CUST02296,2024-12-29,10,343509.0,2,5,3,3,11,Loyal Customers,Nikhil Shah,Male,43,East,Returning
CUST02297,2024-11-17,5,488352.0,44,3,1,4,8,At Risk,Aarav Singh,Male,34,South,Returning
CUST02298,2024-07-23,9,227015.0,161,1,3,2,6,Hibernating,Amit Chatterjee,Male,39,Central,New
CUST02299,2024-11-04,6,259918.0,57,3,1,2,6,Hibernating,Ayaan Jain,Male,42,North,New
CUST02300,2024-11-17,7,705370.0,44,3,1,5,9,At Risk,Manish Joshi,Male,19,Central,New
CUST02301,2024-07-21,5,59266.0,163,1,1,1,3,Lost,Ananya Reddy,Female,39,East,Returning
CUST02302,2024-09-30,17,844919.0,92,2,5,5,12,Loyal Customers,Anjali Singh,Female,22,East,Returning
CUST02303,2024-06-24,10,597036.0,190,1,3,4,8,At Risk,Suresh Nair,Male,21,South,New
CUST02304,2024-12-09,12,469756.0,22,4,4,4,12,Loyal Customers,Prateek Iyer,Male,53,South,Returning
CUST02305,2024-07-14,11,1062808.0,170,1,4,5,10,Loyal Customers,Aadhya Das,Female,23,North,New
CUST02306,2024-12-18,17,675084.0,13,5,5,5,15,Champions,Amit Das,Male,38,West,Returning
CUST02307,2024-11-22,10,322160.0,39,3,3,3,9,At Risk,Rahul Chatterjee,Male,30,North,Returning
CUST02308,2024-12-04,11,595306.0,27,4,4,4,12,Loyal Customers,Nisha Verma,Female,54,South,New
CUST02309,2024-12-07,10,268878.0,24,4,3,2,9,At Risk,Ishaan Mehta,Male,42,Central,New
CUST02310,2024-12-24,13,360091.0,7,5,5,3,13,Champions,Rohit Das,Male,43,North,New
CUST02311,2023-11-13,6,260604.0,414,1,1,2,4,Hibernating,Aditya Singh,Male,56,Central,New
CUST02312,2024-10-22,11,427175.5,70,3,4,3,10,Loyal Customers,Diya Shah,Female,37,North,New
CUST02313,2024-11-18,13,326143.0,43,3,5,3,11,Loyal Customers,Prateek Sharma,Male,50,South,Returning
CUST02314,2024-11-09,11,292368.0,52,3,4,3,10,Loyal Customers,Pari Mehta,Female,31,North,New
CUST02315,2024-12-24,10,303950.0,7,5,3,3,11,Loyal Customers,Mahi Mishra,Female,53,East,Returning
CUST02316,2024-11-07,13,296433.0,54,3,5,3,11,Loyal Customers,Vihaan Mehta,Male,34,South,New
CUST02317,2024-12-31,11,686158.0,0,5,4,5,14,Champions,Prateek Mishra,Male,38,West,New
CUST02318,2024-12-26,12,121760.5,5,5,4,1,10,Loyal Customers,Aditya Kumar,Male,63,West,New
CUST02319,2023-06-05,5,66622.0,575,1,1,1,3,Lost,Aarav Chatterjee,Male,33,East,Returning
CUST02320,2024-07-31,10,444817.0,153,1,3,4,8,At Risk,Rohit Verma,Male,63,East,Returning
CUST02321,2024-12-11,11,698161.5,20,4,4,5,13,Champions,Pari Patel,Female,33,West,Returning
CUST02322,2024-10-20,8,195040.0,72,2,2,2,6,Hibernating,Ananya Gupta,Female,37,West,Returning
CUST02323,2024-09-28,6,210767.0,94,2,1,2,5,Hibernating,Pooja Shah,Female,46,West,Returning
CUST02324,2024-06-06,9,1168580.0,208,1,3,5,9,At Risk,Aditya Agarwal,Male,45,East,Returning
CUST02325,2024-11-09,7,176785.0,52,3,1,2,6,Hibernating,Ishita Nair,Female,25,Central,New
CUST02326,2024-11-02,11,231430.0,59,3,4,2,9,At Risk,Kavya Yadav,Female,41,South,Returning
CUST02327,2024-12-18,12,628493.0,13,5,4,5,14,Champions,Lakshmi Yadav,Female,20,Central,Returning
CUST02328,2024-10-10,13,744485.0,82,2,5,5,12,Loyal Customers,Ramesh Reddy,Male,42,East,Returning
CUST02329,2024-04-18,9,1293956.0,257,1,3,5,9,At Risk,Aadhya Yadav,Female,36,North,New
CUST02330,2024-01-24,5,365415.0,342,1,1,3,5,Hibernating,Vihaan Shah,Male,50,East,Returning
CUST02331,2024-11-11,9,94704.5,50,3,3,1,7,At Risk,Aarav Jain,Male,19,North,New
CUST02332,2024-07-25,9,668966.0,159,1,3,5,9,At Risk,Aditya Agarwal,Male,32,Central,New
CUST02333,2024-11-03,8,390220.0,58,3,2,3,8,At Risk,Ananya Patel,Female,39,East,Returning
CUST02334,2024-12-08,14,679439.0,23,4,5,5,14,Champions,Sneha Das,Female,27,North,Returning
CUST02335,2024-12-18,10,331371.0,13,5,3,3,11,Loyal Customers,Vihaan Iyer,Male,35,North,Returning
CUST02336,2024-08-22,7,268464.0,131,2,1,2,5,Hibernating,Ishaan Jain,Male,39,North,Returning
CUST02337,2024-10-19,9,245011.0,73,2,3,2,7,At Risk,Aditya Iyer,Male,63,South,New
CUST02338,2024-12-15,9,716939.0,16,5,3,5,13,Champions,Kiran Yadav,Male,44,West,New
CUST02339,2023-07-21,3,65920.0,529,1,1,1,3,Lost,Suresh Sharma,Male,30,West,Returning
CUST02340,2024-07-04,8,175606.5,180,1,2,2,5,Hibernating,Nikhil Gupta,Male,50,North,New
CUST02341,2024-12-20,12,101947.0,11,5,4,1,10,Loyal Customers,Meera Joshi,Female,22,East,Returning
CUST02342,2024-12-06,10,334922.0,25,4,3,3,10,Loyal Customers,Arjun Yadav,Male,43,South,New
CUST02343,2024-12-18,8,95882.0,13,5,2,1,8,At Risk,Prateek Iyer,Male,30,North,Returning
CUST02344,2024-03-01,10,299090.0,305,1,3,3,7,At Risk,Arjun Iyer,Male,44,East,Returning
CUST02345,2024-12-19,9,349511.0,12,5,3,3,11,Loyal Customers,Sneha Sharma,Female,31,West,New
CUST02346,2024-10-19,15,586949.5,73,2,5,4,11,Loyal Customers,Meera Shah,Female,41,South,Returning
CUST02347,2024-10-10,9,196518.0,82,2,3,2,7,At Risk,Navya Singh,Female,20,West,Returning
